checkpoint,hit_id,source_path,relative_path,line_number,term,snippet,evidence_layer,classification,reason,promotion_value,score_ready,valid_for_claim,timestamp_utc
4751,HIT4751_0081,D:\Users\ollet\Desktop\Turn an intuitive research programme into a formal field-theoretic framework\Motion-TimeSpace--main\post-checkpoint-work\1272-Y5-R10-RAB-auxiliary-parent-necessity-from-radial-cell-variational-principle-or-finite-source-row.md,post-checkpoint-work\1272-Y5-R10-RAB-auxiliary-parent-necessity-from-radial-cell-variational-principle-or-finite-source-row.md,43,J_q,| CPT1272_1_configuration_cell | radial observer configuration-cell normalization | conditional | WORKS_IF_PARENT_AXIOM | J_q=1 exactly implies T sqrt(S)=1 and C_R=0 | hunt for parent H_core/action owner that makes this non-optional | False | False |,post_checkpoint_doc,FALSE_FRIEND_OTHER_SECTOR,symbol J_q appears outside the q_tr quarantine parent-map meaning,reject for this gate,False,False,2026-07-08T01:06:38+00:00
4751,HIT4751_0082,D:\Users\ollet\Desktop\Turn an intuitive research programme into a formal field-theoretic framework\Motion-TimeSpace--main\post-checkpoint-work\1272-Y5-R10-RAB-auxiliary-parent-necessity-from-radial-cell-variational-principle-or-finite-source-row.md,post-checkpoint-work\1272-Y5-R10-RAB-auxiliary-parent-necessity-from-radial-cell-variational-principle-or-finite-source-row.md,54,J_q,| PNC1272_1_radial_cell_owner | parent action owns radial observer configuration-cell normalization | a primitive or derived term whose Euler-Lagrange equation is J_q=1 or C_R=0 | 08/09/10 motivate J_q=T sqrt(S) and show why full phase volume is insufficien...,post_checkpoint_doc,FALSE_FRIEND_OTHER_SECTOR,symbol J_q appears outside the q_tr quarantine parent-map meaning,reject for this gate,False,False,2026-07-08T01:06:38+00:00
4751,HIT4751_0083,D:\Users\ollet\Desktop\Turn an intuitive research programme into a formal field-theoretic framework\Motion-TimeSpace--main\post-checkpoint-work\1272-Y5-R10-RAB-auxiliary-parent-necessity-from-radial-cell-variational-principle-or-finite-source-row.md,post-checkpoint-work\1272-Y5-R10-RAB-auxiliary-parent-necessity-from-radial-cell-variational-principle-or-finite-source-row.md,88,J_q,| GATE1272_0_radial_cell_derivation | radial-cell variational principle derives C_R=0 | BLOCKED | J_q=1 works only as a new parent-owned principle; full Liouville does not derive it | False | False |,post_checkpoint_doc,FALSE_FRIEND_OTHER_SECTOR,symbol J_q appears outside the q_tr quarantine parent-map meaning,reject for this gate,False,False,2026-07-08T01:06:38+00:00
4751,HIT4751_0084,D:\Users\ollet\Desktop\Turn an intuitive research programme into a formal field-theoretic framework\Motion-TimeSpace--main\post-checkpoint-work\1272-Y5-R10-RAB-auxiliary-parent-necessity-from-radial-cell-variational-principle-or-finite-source-row.md,post-checkpoint-work\1272-Y5-R10-RAB-auxiliary-parent-necessity-from-radial-cell-variational-principle-or-finite-source-row.md,98,J_q,| DEC1272_0_derivation_result | do not promote the radial-cell route as derived | generic phase volume and known limits fail to force J_q=1; the only working condition is a parent-owned configuration-cell normalization | STRICT_DERIVATION_BLOCKED | hunt for...,post_checkpoint_doc,FALSE_FRIEND_OTHER_SECTOR,symbol J_q appears outside the q_tr quarantine parent-map meaning,reject for this gate,False,False,2026-07-08T01:06:38+00:00
4751,HIT4751_0085,D:\Users\ollet\Desktop\Turn an intuitive research programme into a formal field-theoretic framework\Motion-TimeSpace--main\post-checkpoint-work\1272-Y5-R10-RAB-auxiliary-parent-necessity-from-radial-cell-variational-principle-or-finite-source-row.md,post-checkpoint-work\1272-Y5-R10-RAB-auxiliary-parent-necessity-from-radial-cell-variational-principle-or-finite-source-row.md,106,J_q,| NEXT1272_0_1273 | 1273-Y5-R10-RAB-parent-Hcore-radial-cell-owner-or-finite-residual-source-acquisition.md | scripts/Y5_R10_RAB_parent_Hcore_radial_cell_owner_or_finite_residual_source_acquisition.py | try to derive the actual L_core/H_core term whose cons...,post_checkpoint_doc,FALSE_FRIEND_OTHER_SECTOR,symbol J_q appears outside the q_tr quarantine parent-map meaning,reject for this gate,False,False,2026-07-08T01:06:38+00:00
4751,HIT4751_0086,D:\Users\ollet\Desktop\Turn an intuitive research programme into a formal field-theoretic framework\Motion-TimeSpace--main\post-checkpoint-work\1272-Y5-R10-RAB-auxiliary-parent-necessity-from-radial-cell-variational-principle-or-finite-source-row.md,post-checkpoint-work\1272-Y5-R10-RAB-auxiliary-parent-necessity-from-radial-cell-variational-principle-or-finite-source-row.md,122,J_q,"| VAL1272_11_overall | overall 1272 validation | PASS | 1272 tries the radial-cell variational derivation, rejects generic Liouville as insufficient, keeps J_q=1 as a parent-owned contract rather than a proof, and routes to H_core/radial-cell owner next |",post_checkpoint_doc,FALSE_FRIEND_OTHER_SECTOR,symbol J_q appears outside the q_tr quarantine parent-map meaning,reject for this gate,False,False,2026-07-08T01:06:38+00:00
4751,HIT4751_0087,D:\Users\ollet\Desktop\Turn an intuitive research programme into a formal field-theoretic framework\Motion-TimeSpace--main\post-checkpoint-work\1273-Y5-R10-RAB-parent-Hcore-radial-cell-owner-or-finite-residual-source-acquisition.md,post-checkpoint-work\1273-Y5-R10-RAB-parent-Hcore-radial-cell-owner-or-finite-residual-source-acquisition.md,28,J_q,| UV1273_0_u_cell_volume | u := ln(J_q) = ln(T sqrt(S)) = 1/2 ln(T^2 S) | C_R=R_AB=2u | radial observer configuration-cell volume mode | u=0 iff J_q=1 iff T sqrt(S)=1 iff R_AB=0 | DEFINITION_ONLY | False | False |,post_checkpoint_doc,FALSE_FRIEND_OTHER_SECTOR,symbol J_q appears outside the q_tr quarantine parent-map meaning,reject for this gate,False,False,2026-07-08T01:06:38+00:00
4751,HIT4751_0088,D:\Users\ollet\Desktop\Turn an intuitive research programme into a formal field-theoretic framework\Motion-TimeSpace--main\post-checkpoint-work\1273-Y5-R10-RAB-parent-Hcore-radial-cell-owner-or-finite-residual-source-acquisition.md,post-checkpoint-work\1273-Y5-R10-RAB-parent-Hcore-radial-cell-owner-or-finite-residual-source-acquisition.md,80,J_q,| GATE1273_2_unimodular_cell | unimodular radial-cell grammar is parent-derived | OPEN_NEXT_TARGET | it is the only non-finite route left that can make J_q=1 exact without smuggling the GR result | False | False |,post_checkpoint_doc,FALSE_FRIEND_OTHER_SECTOR,symbol J_q appears outside the q_tr quarantine parent-map meaning,reject for this gate,False,False,2026-07-08T01:06:38+00:00
4751,HIT4751_0089,D:\Users\ollet\Desktop\Turn an intuitive research programme into a formal field-theoretic framework\Motion-TimeSpace--main\post-checkpoint-work\1273-Y5-R10-RAB-parent-Hcore-radial-cell-owner-or-finite-residual-source-acquisition.md,post-checkpoint-work\1273-Y5-R10-RAB-parent-Hcore-radial-cell-owner-or-finite-residual-source-acquisition.md,89,J_q,"| DEC1273_1_best_exact_route | move to unimodular/configuration-cell origin | J_q=1 is exactly the needed condition, but it must be parent grammar rather than a desired endpoint | UNIMODULAR_CELL_ROUTE_SELECTED | derive or reject det(theta_t,theta_r)=flat a...",post_checkpoint_doc,FALSE_FRIEND_OTHER_SECTOR,symbol J_q appears outside the q_tr quarantine parent-map meaning,reject for this gate,False,False,2026-07-08T01:06:38+00:00
4751,HIT4751_0090,D:\Users\ollet\Desktop\Turn an intuitive research programme into a formal field-theoretic framework\Motion-TimeSpace--main\post-checkpoint-work\1274-Y5-R10-RAB-unimodular-radial-cell-constraint-origin-or-finite-residual-intake.md,post-checkpoint-work\1274-Y5-R10-RAB-unimodular-radial-cell-constraint-origin-or-finite-residual-intake.md,3,J_q,"**Current verdict:** 1274 does not derive the unimodular radial observer-cell condition. `J_q=1` exactly gives `R_AB=0`, but making `theta_0 wedge theta_1` equal to the flat/reference radial cell is still an imposed constraint unless the parent action force...",post_checkpoint_doc,FALSE_FRIEND_OTHER_SECTOR,symbol J_q appears outside the q_tr quarantine parent-map meaning,reject for this gate,False,False,2026-07-08T01:06:38+00:00
4751,HIT4751_0091,D:\Users\ollet\Desktop\Turn an intuitive research programme into a formal field-theoretic framework\Motion-TimeSpace--main\post-checkpoint-work\1274-Y5-R10-RAB-unimodular-radial-cell-constraint-origin-or-finite-residual-intake.md,post-checkpoint-work\1274-Y5-R10-RAB-unimodular-radial-cell-constraint-origin-or-finite-residual-intake.md,29,J_q,| URO1274_1_imposed_unimodular_cell | fix radial observer configuration-cell measure to the flat/reference cell | theta_0 wedge theta_1 = c dt wedge dr -> J_q=1 -> R_AB=0 | gives the local reciprocal/GR branch exactly | WORKS_IF_IMPOSED | imposition is not ...,post_checkpoint_doc,FALSE_FRIEND_OTHER_SECTOR,symbol J_q appears outside the q_tr quarantine parent-map meaning,reject for this gate,False,False,2026-07-08T01:06:38+00:00
4751,HIT4751_0092,D:\Users\ollet\Desktop\Turn an intuitive research programme into a formal field-theoretic framework\Motion-TimeSpace--main\post-checkpoint-work\1274-Y5-R10-RAB-unimodular-radial-cell-constraint-origin-or-finite-residual-intake.md,post-checkpoint-work\1274-Y5-R10-RAB-unimodular-radial-cell-constraint-origin-or-finite-residual-intake.md,31,J_q,"| URO1274_3_gauge_danger | call J_q=1 a gauge choice | choose coordinates/coframe so T sqrt(S)=1 | would hide the target in the readout map | REJECT_AS_NONCIRCULAR_DERIVATION | A, B, clocks, radial rulers, matter coframe, and boundary data are observed afte...",post_checkpoint_doc,FALSE_FRIEND_OTHER_SECTOR,symbol J_q appears outside the q_tr quarantine parent-map meaning,reject for this gate,False,False,2026-07-08T01:06:38+00:00
4751,HIT4751_0098,D:\Users\ollet\Desktop\Turn an intuitive research programme into a formal field-theoretic framework\Motion-TimeSpace--main\post-checkpoint-work\1554-Y5-phase-volume-nonpropagating-qsector-origin-or-rejection.md,post-checkpoint-work\1554-Y5-phase-volume-nonpropagating-qsector-origin-or-rejection.md,51,J_q,| OBS1554_1_separate_cell | separate radial cell is extra | J_q=1 is exactly the missing theorem | OPEN |,post_checkpoint_doc,FALSE_FRIEND_OTHER_SECTOR,symbol J_q appears outside the q_tr quarantine parent-map meaning,reject for this gate,False,False,2026-07-08T01:06:38+00:00
4751,HIT4751_0099,D:\Users\ollet\Desktop\Turn an intuitive research programme into a formal field-theoretic framework\Motion-TimeSpace--main\post-checkpoint-work\1859-Y5-R2FR-motion-load-phase-volume-parent-origin-no-GR-import-derivation.md,post-checkpoint-work\1859-Y5-R2FR-motion-load-phase-volume-parent-origin-no-GR-import-derivation.md,24,J_q,"| MPD1859_1_if_Jq_fixed | separate radial observer-cell conservation | J_q=1 -> T sqrt(S)=1 -> T^2 S=1 -> C_R=0; with T^2=1-L and S=(1-L)^(-p), this gives p=1 | EXACT_CONDITIONAL | the algebraic lane to local GR reciprocity is clean if the parent law owns J...",post_checkpoint_doc,FALSE_FRIEND_OTHER_SECTOR,symbol J_q appears outside the q_tr quarantine parent-map meaning,reject for this gate,False,False,2026-07-08T01:06:38+00:00
4751,HIT4751_0050,D:\Users\ollet\Desktop\Turn an intuitive research programme into a formal field-theoretic framework\Motion-TimeSpace--main\formalization-workbench\07-unification-spine.md,formalization-workbench\07-unification-spine.md,8583,s_min(J_q),- 4749 reduces quarantine coercivity to a parent map rank/singular-value test: `s_q=s_min(J_q)>0`.,formal_workbench,RANK_LANGUAGE_NO_SOURCE,"rank/singular-value language appears, but not as a sourced parent map",none,False,False,2026-07-08T01:06:38+00:00
4751,HIT4751_0051,D:\Users\ollet\Desktop\Turn an intuitive research programme into a formal field-theoretic framework\Motion-TimeSpace--main\formalization-workbench\07-unification-spine.md,formalization-workbench\07-unification-spine.md,8594,J_q,"- 4750 builds source-ready runners for `J_q`, `rank(J_q)`, `s_min(J_q)`, `J_K`, `C_quar_kernel`, `C_TT_kernel`, and static score constants.",formal_workbench,RANK_LANGUAGE_NO_SOURCE,"rank/singular-value language appears, but not as a sourced parent map",none,False,False,2026-07-08T01:06:38+00:00
4751,HIT4751_0072,D:\Users\ollet\Desktop\Turn an intuitive research programme into a formal field-theoretic framework\Motion-TimeSpace--main\formalization-workbench\765-PPC4161-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,formalization-workbench\765-PPC4161-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,13,J_q,"If the parent algebraic map `J_q` has `s_min(J_q)>0`, then:",formal_workbench,RANK_LANGUAGE_NO_SOURCE,"rank/singular-value language appears, but not as a sourced parent map",none,False,False,2026-07-08T01:06:38+00:00
4751,HIT4751_0073,D:\Users\ollet\Desktop\Turn an intuitive research programme into a formal field-theoretic framework\Motion-TimeSpace--main\formalization-workbench\765-PPC4161-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,formalization-workbench\765-PPC4161-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,16,s_min(J_q),||sigma_quar^dagger(p)chi||^2 >= s_min(J_q)^2 ||chi||^2.,formal_workbench,RANK_LANGUAGE_NO_SOURCE,"rank/singular-value language appears, but not as a sourced parent map",none,False,False,2026-07-08T01:06:38+00:00
4751,HIT4751_0074,D:\Users\ollet\Desktop\Turn an intuitive research programme into a formal field-theoretic framework\Motion-TimeSpace--main\formalization-workbench\766-PPC4161-qtr-parent-rank-test-and-Cquar-CTT-source-runner.md,formalization-workbench\766-PPC4161-qtr-parent-rank-test-and-Cquar-CTT-source-runner.md,13,rank(J_q),"The key promotion condition is `rank(J_q)=dim(chi)` with `s_min(J_q)>0`, plus sourced penalties.",formal_workbench,RANK_LANGUAGE_NO_SOURCE,"rank/singular-value language appears, but not as a sourced parent map",none,False,False,2026-07-08T01:06:38+00:00
4751,HIT4751_0123,D:\Users\ollet\Desktop\Turn an intuitive research programme into a formal field-theoretic framework\Motion-TimeSpace--main\post-checkpoint-work\CURRENT_LOCAL_RESUME.md,post-checkpoint-work\CURRENT_LOCAL_RESUME.md,15,J_q,"- Built the source schema for `J_q`, `rank(J_q)`, `s_min(J_q)`, `J_K`, `s_min(J_K)`, `C_cross`, `C_quar_kernel`, `C_TT_kernel`, `C_P`, `L_loc`, and `Pi_owner`.",post_checkpoint_doc,RANK_LANGUAGE_NO_SOURCE,"rank/singular-value language appears, but not as a sourced parent map",none,False,False,2026-07-08T01:06:38+00:00
4751,HIT4751_0104,D:\Users\ollet\Desktop\Turn an intuitive research programme into a formal field-theoretic framework\Motion-TimeSpace--main\post-checkpoint-work\4749-Y5-R2FR-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,post-checkpoint-work\4749-Y5-R2FR-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,13,q_tr,q_tr = J_q X_q,post_checkpoint_doc,RUNNER_REQUIREMENT_ONLY,"recent runner/gate language, not independent parent source",none,False,False,2026-07-08T01:06:38+00:00
4751,HIT4751_0105,D:\Users\ollet\Desktop\Turn an intuitive research programme into a formal field-theoretic framework\Motion-TimeSpace--main\post-checkpoint-work\4749-Y5-R2FR-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,post-checkpoint-work\4749-Y5-R2FR-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,14,K_own,K_own = J_K X_K,post_checkpoint_doc,RUNNER_REQUIREMENT_ONLY,"recent runner/gate language, not independent parent source",none,False,False,2026-07-08T01:06:38+00:00
4751,HIT4751_0106,D:\Users\ollet\Desktop\Turn an intuitive research programme into a formal field-theoretic framework\Motion-TimeSpace--main\post-checkpoint-work\4749-Y5-R2FR-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,post-checkpoint-work\4749-Y5-R2FR-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,15,D_quar,D_quar[X]^nu = J_q[X_q]^nu + nabla_mu J_K[X_K]^{mu nu},post_checkpoint_doc,RUNNER_REQUIREMENT_ONLY,"recent runner/gate language, not independent parent source",none,False,False,2026-07-08T01:06:38+00:00
4751,HIT4751_0107,D:\Users\ollet\Desktop\Turn an intuitive research programme into a formal field-theoretic framework\Motion-TimeSpace--main\post-checkpoint-work\4749-Y5-R2FR-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,post-checkpoint-work\4749-Y5-R2FR-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,16,J_q,"sigma_quar^dagger(p)chi = (J_q^dagger chi, -i p_mu J_K^dagger chi)",post_checkpoint_doc,RUNNER_REQUIREMENT_ONLY,"recent runner/gate language, not independent parent source",none,False,False,2026-07-08T01:06:38+00:00
4751,HIT4751_0108,D:\Users\ollet\Desktop\Turn an intuitive research programme into a formal field-theoretic framework\Motion-TimeSpace--main\post-checkpoint-work\4749-Y5-R2FR-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,post-checkpoint-work\4749-Y5-R2FR-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,22,s_min(J_q),if s_q=s_min(J_q)>0:,post_checkpoint_doc,RUNNER_REQUIREMENT_ONLY,"recent runner/gate language, not independent parent source",none,False,False,2026-07-08T01:06:38+00:00
4751,HIT4751_0109,D:\Users\ollet\Desktop\Turn an intuitive research programme into a formal field-theoretic framework\Motion-TimeSpace--main\post-checkpoint-work\4749-Y5-R2FR-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,post-checkpoint-work\4749-Y5-R2FR-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,25,c_quar,c_quar >= s_q^2 + p_min^2 s_K^2 - C_cross - C_quar_kernel,post_checkpoint_doc,RUNNER_REQUIREMENT_ONLY,"recent runner/gate language, not independent parent source",none,False,False,2026-07-08T01:06:38+00:00
4751,HIT4751_0110,D:\Users\ollet\Desktop\Turn an intuitive research programme into a formal field-theoretic framework\Motion-TimeSpace--main\post-checkpoint-work\4749-Y5-R2FR-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,post-checkpoint-work\4749-Y5-R2FR-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,39,q_tr,"- `QMC4749_0_parent_fields`: X_quar=(X_q,X_K), q_tr=J_q X_q, K_own=J_K X_K",post_checkpoint_doc,RUNNER_REQUIREMENT_ONLY,"recent runner/gate language, not independent parent source",none,False,False,2026-07-08T01:06:38+00:00
4751,HIT4751_0111,D:\Users\ollet\Desktop\Turn an intuitive research programme into a formal field-theoretic framework\Motion-TimeSpace--main\post-checkpoint-work\4749-Y5-R2FR-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,post-checkpoint-work\4749-Y5-R2FR-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,40,D_quar,- `QMC4749_1_operator`: D_quar[X]^nu = J_q[X_q]^nu + nabla_mu J_K[X_K]^{mu nu},post_checkpoint_doc,RUNNER_REQUIREMENT_ONLY,"recent runner/gate language, not independent parent source",none,False,False,2026-07-08T01:06:38+00:00
4751,HIT4751_0112,D:\Users\ollet\Desktop\Turn an intuitive research programme into a formal field-theoretic framework\Motion-TimeSpace--main\post-checkpoint-work\4749-Y5-R2FR-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,post-checkpoint-work\4749-Y5-R2FR-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,41,J_q,"- `QMC4749_2_static_symbol`: sigma_quar^dagger(p)chi = (J_q^dagger chi, -i p_mu J_K^dagger chi)",post_checkpoint_doc,RUNNER_REQUIREMENT_ONLY,"recent runner/gate language, not independent parent source",none,False,False,2026-07-08T01:06:38+00:00
4751,HIT4751_0113,D:\Users\ollet\Desktop\Turn an intuitive research programme into a formal field-theoretic framework\Motion-TimeSpace--main\post-checkpoint-work\4749-Y5-R2FR-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,post-checkpoint-work\4749-Y5-R2FR-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,42,rank(J_q),- `QMC4749_3_rank_condition`: rank(J_q)=dim(chi) or s_min(J_q)>0,post_checkpoint_doc,RUNNER_REQUIREMENT_ONLY,"recent runner/gate language, not independent parent source",none,False,False,2026-07-08T01:06:38+00:00
4751,HIT4751_0114,D:\Users\ollet\Desktop\Turn an intuitive research programme into a formal field-theoretic framework\Motion-TimeSpace--main\post-checkpoint-work\4749-Y5-R2FR-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,post-checkpoint-work\4749-Y5-R2FR-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,43,J_q,- `QMC4749_4_kernel_condition`: ker(J_q^dagger) cap ker(p_mu J_K^dagger)=0 for every spatial p,post_checkpoint_doc,RUNNER_REQUIREMENT_ONLY,"recent runner/gate language, not independent parent source",none,False,False,2026-07-08T01:06:38+00:00
4751,HIT4751_0115,D:\Users\ollet\Desktop\Turn an intuitive research programme into a formal field-theoretic framework\Motion-TimeSpace--main\post-checkpoint-work\4749-Y5-R2FR-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,post-checkpoint-work\4749-Y5-R2FR-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,44,J_q,"- `QMC4749_5_nonclaim`: If J_q/J_K are not parent-owned, carry C_quar_kernel and do not score.",post_checkpoint_doc,RUNNER_REQUIREMENT_ONLY,"recent runner/gate language, not independent parent source",none,False,False,2026-07-08T01:06:38+00:00
4751,HIT4751_0116,D:\Users\ollet\Desktop\Turn an intuitive research programme into a formal field-theoretic framework\Motion-TimeSpace--main\post-checkpoint-work\4749-Y5-R2FR-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,post-checkpoint-work\4749-Y5-R2FR-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,48,J_q,- `QRT4749_0_symbol_norm`: ||sigma_quar^dagger(p)chi||^2 = ||J_q^dagger chi||^2 + |p|_h^2||J_K^dagger chi||^2 + cross_terms,post_checkpoint_doc,RUNNER_REQUIREMENT_ONLY,"recent runner/gate language, not independent parent source",none,False,False,2026-07-08T01:06:38+00:00
4751,HIT4751_0117,D:\Users\ollet\Desktop\Turn an intuitive research programme into a formal field-theoretic framework\Motion-TimeSpace--main\post-checkpoint-work\4749-Y5-R2FR-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,post-checkpoint-work\4749-Y5-R2FR-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,49,s_min(J_q),- `QRT4749_1_algebraic_lower`: if s_q:=s_min(J_q)>0 then ||sigma_quar^dagger(p)chi||^2 >= s_q^2||chi||^2,post_checkpoint_doc,RUNNER_REQUIREMENT_ONLY,"recent runner/gate language, not independent parent source",none,False,False,2026-07-08T01:06:38+00:00
4751,HIT4751_0118,D:\Users\ollet\Desktop\Turn an intuitive research programme into a formal field-theoretic framework\Motion-TimeSpace--main\post-checkpoint-work\4749-Y5-R2FR-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,post-checkpoint-work\4749-Y5-R2FR-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,51,c_quar,- `QRT4749_3_combined_constant`: c_quar >= s_q^2 + p_min^2 s_K^2 - C_cross - C_quar_kernel,post_checkpoint_doc,RUNNER_REQUIREMENT_ONLY,"recent runner/gate language, not independent parent source",none,False,False,2026-07-08T01:06:38+00:00
4751,HIT4751_0119,D:\Users\ollet\Desktop\Turn an intuitive research programme into a formal field-theoretic framework\Motion-TimeSpace--main\post-checkpoint-work\4749-Y5-R2FR-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,post-checkpoint-work\4749-Y5-R2FR-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,52,c_quar,"- `QRT4749_4_static_unit`: on unit spatial cotangent p_min=1, c_quar >= s_q^2+s_K^2-C_cross-C_quar_kernel",post_checkpoint_doc,RUNNER_REQUIREMENT_ONLY,"recent runner/gate language, not independent parent source",none,False,False,2026-07-08T01:06:38+00:00
4751,HIT4751_0120,D:\Users\ollet\Desktop\Turn an intuitive research programme into a formal field-theoretic framework\Motion-TimeSpace--main\post-checkpoint-work\4749-Y5-R2FR-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,post-checkpoint-work\4749-Y5-R2FR-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,53,c_quar,"- `QRT4749_5_blocker`: numeric c_quar requires J_q,J_K,weights,cross terms and kernel projection sources",post_checkpoint_doc,RUNNER_REQUIREMENT_ONLY,"recent runner/gate language, not independent parent source",none,False,False,2026-07-08T01:06:38+00:00
4751,HIT4751_0121,D:\Users\ollet\Desktop\Turn an intuitive research programme into a formal field-theoretic framework\Motion-TimeSpace--main\post-checkpoint-work\4749-Y5-R2FR-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,post-checkpoint-work\4749-Y5-R2FR-quarantine-map-coercivity-source-or-TT-topological-kernel-contract.md,65,c_quar,"- `GAP4749_0_effective_DN`: c_DN_eff >= min(c_TFRI,c_quar)-C_mix_eff-C_TT_kernel",post_checkpoint_doc,RUNNER_REQUIREMENT_ONLY,"recent runner/gate language, not independent parent source",none,False,False,2026-07-08T01:06:38+00:00
